Artist,Last Updated,Region Name,Play Count,Unique Listeners
Boney James / Philip Bailey,1/16/2026 7:46:15 PM,KY,2,2
Boney M,1/16/2026 7:46:15 PM,KY,1,1
Boney M.,1/16/2026 7:46:15 PM,KY,2,2
Bon Iver,1/16/2026 7:46:15 PM,KY,39,7
Bon Jovi,1/16/2026 7:46:15 PM,KY,52,7
Bonnie McKee,1/16/2026 7:46:15 PM,KY,1,1
Bonnie Raitt,1/16/2026 7:46:15 PM,KY,1,1
Bonnie Tyler,1/16/2026 7:46:15 PM,KY,4,2
Bonobo,1/16/2026 7:46:15 PM,KY,7,4
Bonobo Featuring Andreya Triana,1/16/2026 7:46:15 PM,KY,4,4
Boogie Pimps,1/16/2026 7:46:15 PM,KY,1,1
Booka Shade,1/16/2026 7:46:15 PM,KY,3,3
Booka Shade / Yello,1/16/2026 7:46:15 PM,KY,1,1
Booker T. & The M.G.'s,1/16/2026 7:46:15 PM,KY,1,1
Booker T. & The MG's,1/16/2026 7:46:15 PM,KY,2,2
Boom Bip,1/16/2026 7:46:15 PM,KY,1,1
Boom Bip & Doseone,1/16/2026 7:46:15 PM,KY,1,1
Boo Reka,1/16/2026 7:46:15 PM,KY,1,1
Bootsy Collins,1/16/2026 7:46:15 PM,KY,2,2
Boozoo Bajou,1/16/2026 7:46:15 PM,KY,1,1
Borknagar,1/16/2026 7:46:15 PM,KY,1,1
Born Of Osiris,1/16/2026 7:46:15 PM,KY,3,3
Bostich_ Fussible,1/16/2026 7:46:15 PM,KY,2,2
Boston,1/16/2026 7:46:15 PM,KY,20,5
Bouncing Souls,1/16/2026 7:46:15 PM,KY,4,4
Bowerbirds,1/16/2026 7:46:15 PM,KY,8,5
Bowling For Soup,1/16/2026 7:46:15 PM,KY,1,1
Bow Wow,1/16/2026 7:46:15 PM,KY,4,3
Bow Wow feat. Chris Brown and JohntÃÂ¡ Austin,1/16/2026 7:46:15 PM,KY,1,1
Bow Wow & Omarion,1/16/2026 7:46:15 PM,KY,1,1
Bow Wow Wow,1/16/2026 7:46:15 PM,KY,1,1
Boys Like Girls,1/16/2026 7:46:15 PM,KY,4,3
Boys Like Girls featuring Taylor Swift,1/16/2026 7:46:15 PM,KY,4,2
Boys Night Out,1/16/2026 7:46:15 PM,KY,1,1
Boys Noize,1/16/2026 7:46:15 PM,KY,18,6
Boyz II Men,1/16/2026 7:46:15 PM,KY,12,5
Boyzone,1/16/2026 7:46:15 PM,KY,4,3
Boz Scaggs,1/16/2026 7:46:15 PM,KY,1,1
Brad Kane/Lea Salonga,1/16/2026 7:46:15 PM,KY,1,1
Brad Mehldau,1/16/2026 7:46:15 PM,KY,3,3
Brad Paisley,1/16/2026 7:46:15 PM,KY,10,5
Brad Paisley With Andy Griffith,1/16/2026 7:46:15 PM,KY,1,1
Brain Damage,1/16/2026 7:46:15 PM,KY,1,1
Brainstorm,1/16/2026 7:46:15 PM,KY,2,1
Bramhall,1/16/2026 7:46:15 PM,KY,1,1
Bram Vermeulen,1/16/2026 7:46:15 PM,KY,2,2
Brandi Carlile,1/16/2026 7:46:15 PM,KY,1,1
Brand New,1/16/2026 7:46:15 PM,KY,20,7
Brandon Heath,1/16/2026 7:46:15 PM,KY,3,3
Brand X,1/16/2026 7:46:15 PM,KY,1,1
Brandy,1/16/2026 7:46:15 PM,KY,1,1
Brandy duet with Monica,1/16/2026 7:46:15 PM,KY,2,2
Brant Bjork,1/16/2026 7:46:15 PM,KY,1,1
Brant Pethick,1/16/2026 7:46:15 PM,KY,2,2
Bran Van 3000,1/16/2026 7:46:15 PM,KY,4,3
Bratze,1/16/2026 7:46:15 PM,KY,1,1
Brazilian Girls,1/16/2026 7:46:15 PM,KY,4,2
Bread,1/16/2026 7:46:15 PM,KY,4,3
Breakage,1/16/2026 7:46:15 PM,KY,1,1
Breaking Benjamin,1/16/2026 7:46:15 PM,KY,12,6
Breathe,1/16/2026 7:46:15 PM,KY,1,1
Breathe Carolina,1/16/2026 7:46:15 PM,KY,1,1
Brendan Benson,1/16/2026 7:46:15 PM,KY,1,1
Brendan James,1/16/2026 7:46:15 PM,KY,1,1
Brenda Russell,1/16/2026 7:46:15 PM,KY,1,1
Brett Dennen,1/16/2026 7:46:15 PM,KY,5,4
Brian Bromberg,1/16/2026 7:46:15 PM,KY,1,1
Brian Culbertson,1/16/2026 7:46:15 PM,KY,1,1
Brian Eno,1/16/2026 7:46:15 PM,KY,2,1
Brian McKnight,1/16/2026 7:46:15 PM,KY,5,4
Brian Regan,1/16/2026 7:46:15 PM,KY,2,2
Brian Setzer,1/16/2026 7:46:15 PM,KY,1,1
Brian Setzer Orchestra,1/16/2026 7:46:15 PM,KY,1,1
Brick & Lace,1/16/2026 7:46:15 PM,KY,1,1
Bright Eyes,1/16/2026 7:46:15 PM,KY,20,6
Bright Eyes / Nick Zinner,1/16/2026 7:46:15 PM,KY,1,1
Brigitte Bardot / Serge Gainsbourg,1/16/2026 7:46:15 PM,KY,1,1
Brilliant Red Lights,1/16/2026 7:46:15 PM,KY,2,2
Bringing Down Broadway,1/16/2026 7:46:15 PM,KY,1,1
Bring Me The Horizon,1/16/2026 7:46:15 PM,KY,5,3
Brisa RochÃÂ©,1/16/2026 7:46:15 PM,KY,4,3
Britney Spears,1/16/2026 7:46:15 PM,KY,25,5
Britney Spears duet with Don Phillip,1/16/2026 7:46:15 PM,KY,1,1
Britney Spears featuring Ying Yang Twins,1/16/2026 7:46:15 PM,KY,1,1
Britny Fox,1/16/2026 7:46:15 PM,KY,1,1
Brittany Murphy,1/16/2026 7:46:15 PM,KY,1,1
Britt Nicole,1/16/2026 7:46:15 PM,KY,6,3
Broadcast,1/16/2026 7:46:15 PM,KY,2,2
Broadcast 2000,1/16/2026 7:46:15 PM,KY,1,1
Broadway Calls,1/16/2026 7:46:15 PM,KY,3,3
Broder Daniel,1/16/2026 7:46:15 PM,KY,1,1
Brodka,1/16/2026 7:46:15 PM,KY,1,1
Broken Social Scene,1/16/2026 7:46:15 PM,KY,13,6
Broken Social Scene Presents: Brendan Canning,1/16/2026 7:46:15 PM,KY,1,1
Broken Spindles,1/16/2026 7:46:15 PM,KY,2,2
Bronco,1/16/2026 7:46:15 PM,KY,1,1
Brooke Valentine Featuring Big Boi & Lil Jon,1/16/2026 7:46:15 PM,KY,1,1
Brooklyn Bounce,1/16/2026 7:46:15 PM,KY,6,3
Brooks & Dunn,1/16/2026 7:46:15 PM,KY,6,4
Brotha Lynch Hung,1/16/2026 7:46:15 PM,KY,10,5
Brother Ali,1/16/2026 7:46:15 PM,KY,2,1
Brother ape,1/16/2026 7:46:15 PM,KY,1,1
Brother Beyond,1/16/2026 7:46:15 PM,KY,1,1
Brother Cane,1/16/2026 7:46:15 PM,KY,1,1
Bruce BecVar,1/16/2026 7:46:15 PM,KY,1,1
Bruce Broughton,1/16/2026 7:46:15 PM,KY,1,1
Bruce Channel,1/16/2026 7:46:15 PM,KY,1,1
Bruce Dickinson,1/16/2026 7:46:15 PM,KY,2,2
Bruce Hornsby and the Range,1/16/2026 7:46:15 PM,KY,3,2
Bruce Rowland,1/16/2026 7:46:15 PM,KY,1,1
Bruce Ruffin,1/16/2026 7:46:15 PM,KY,1,1
Bruce Springsteen,1/16/2026 7:46:15 PM,KY,13,5
Bruce Springsteen & The E Street Band,1/16/2026 7:46:15 PM,KY,1,1
Bruce Willis,1/16/2026 7:46:15 PM,KY,1,1
Bruisers,1/16/2026 7:46:15 PM,KY,1,1
Brunning Sunflower Blues Band,1/16/2026 7:46:15 PM,KY,1,1
Brutal Truth,1/16/2026 7:46:15 PM,KY,1,1
Bryan Adams,1/16/2026 7:46:15 PM,KY,11,5
Bryan Adams / Sting / Rod Stewart,1/16/2026 7:46:15 PM,KY,2,2
Bryan Ferry,1/16/2026 7:46:15 PM,KY,6,3
Bryan White,1/16/2026 7:46:15 PM,KY,3,2
BT,1/16/2026 7:46:15 PM,KY,2,2
B.T Express,1/16/2026 7:46:15 PM,KY,2,1
B-Tribe,1/16/2026 7:46:15 PM,KY,1,1
Bubba Sparxxx,1/16/2026 7:46:15 PM,KY,2,1
Bubba Sparxxx / Sebastian,1/16/2026 7:46:15 PM,KY,1,1
Buck 65,1/16/2026 7:46:15 PM,KY,1,1
Buckcherry,1/16/2026 7:46:15 PM,KY,11,6
Buckethead,1/16/2026 7:46:15 PM,KY,1,1
Buddy Guy & Junior Wells,1/16/2026 7:46:15 PM,KY,1,1
Buddy Holly|The Crickets,1/16/2026 7:46:15 PM,KY,1,1
Buena Vista Social Club,1/16/2026 7:46:15 PM,KY,3,2
Buffalo Springfield,1/16/2026 7:46:15 PM,KY,3,2
Building 429,1/16/2026 7:46:15 PM,KY,1,1
Built To Spill,1/16/2026 7:46:15 PM,KY,4,3
Buju Banton,1/16/2026 7:46:15 PM,KY,6,3
Bullet For My Valentine,1/16/2026 7:46:15 PM,KY,14,6
Bulutsuzluk ÃÂzlemi,1/16/2026 7:46:15 PM,KY,1,1
Bumblefoot,1/16/2026 7:46:15 PM,KY,1,1
Bunbury,1/16/2026 7:46:15 PM,KY,1,1
Bunny Sigler,1/16/2026 7:46:15 PM,KY,1,1
Bunny Wailer,1/16/2026 7:46:15 PM,KY,2,1
Burial,1/16/2026 7:46:15 PM,KY,5,4
Burkhard Dallwitz,1/16/2026 7:46:15 PM,KY,2,2
Burning Spear,1/16/2026 7:46:15 PM,KY,4,3
Burt Bacharach,1/16/2026 7:46:15 PM,KY,4,4
Bury Your Dead,1/16/2026 7:46:15 PM,KY,1,1
Buscemi,1/16/2026 7:46:15 PM,KY,2,2
Bush,1/16/2026 7:46:15 PM,KY,2,2
Busta Rhymes,1/16/2026 7:46:15 PM,KY,3,2
Busta Rhymes / Estelle,1/16/2026 7:46:15 PM,KY,1,1
Busta Rhymes feat. Pharrell,1/16/2026 7:46:15 PM,KY,1,1
Busta Rhymes / Stevie Wonder,1/16/2026 7:46:15 PM,KY,1,1
Busted,1/16/2026 7:46:15 PM,KY,5,2
Busy P,1/16/2026 7:46:15 PM,KY,1,1
Butthole Surfers,1/16/2026 7:46:15 PM,KY,6,3
Buzzcocks,1/16/2026 7:46:15 PM,KY,2,2
B.W. Stevenson,1/16/2026 7:46:15 PM,KY,1,1
By Divine Right,1/16/2026 7:46:15 PM,KY,1,1
By The Tree,1/16/2026 7:46:15 PM,KY,2,2
CÃÂ³mplices,1/16/2026 7:46:15 PM,KY,1,1
CÃÂ©line Dion,1/16/2026 7:46:15 PM,KY,18,6
CÃÂ¡ssia Eller,1/16/2026 7:46:15 PM,KY,1,1
Cabaret Voltaire,1/16/2026 7:46:15 PM,KY,4,3
Cabas,1/16/2026 7:46:15 PM,KY,1,1
Cactus,1/16/2026 7:46:15 PM,KY,1,1
Cadaveria,1/16/2026 7:46:15 PM,KY,1,1
Cadena Perpetua,1/16/2026 7:46:15 PM,KY,1,1
Caesars,1/16/2026 7:46:15 PM,KY,3,2
Caetano Veloso,1/16/2026 7:46:15 PM,KY,3,3
CafÃÂ© Quijano,1/16/2026 7:46:15 PM,KY,1,1
CafÃÂ© Tacvba,1/16/2026 7:46:15 PM,KY,16,6
Cage The Elephant,1/16/2026 7:46:15 PM,KY,28,7
Caifanes,1/16/2026 7:46:15 PM,KY,4,3
Cajjmere Wray,1/16/2026 7:46:15 PM,KY,1,1
Cake,1/16/2026 7:46:15 PM,KY,36,8
CalaÃÂ±a,1/16/2026 7:46:15 PM,KY,1,1
Cale Parks,1/16/2026 7:46:15 PM,KY,1,1
Calexico,1/16/2026 7:46:15 PM,KY,5,4
Caliban,1/16/2026 7:46:15 PM,KY,1,1
Caliban_ Heaven Shall Burn,1/16/2026 7:46:15 PM,KY,2,1
California Swag District,1/16/2026 7:46:15 PM,KY,12,6
Calle 13,1/16/2026 7:46:15 PM,KY,23,6
Calle 13 Feat. RubÃÂ©n Blades Y La Chilinga,1/16/2026 7:46:15 PM,KY,2,2
Calle 13 Featuring CafÃÂ© Tacuba,1/16/2026 7:46:15 PM,KY,5,4
Calle 13 Featuring Orishas,1/16/2026 7:46:15 PM,KY,1,1
Calle 13 Featuring Tego CalderÃÂ³n,1/16/2026 7:46:15 PM,KY,2,2
Callenish Circle,1/16/2026 7:46:15 PM,KY,2,2
Calogero,1/16/2026 7:46:15 PM,KY,1,1
Cal Tjader,1/16/2026 7:46:15 PM,KY,3,2
Calvin Harris,1/16/2026 7:46:15 PM,KY,2,2
CamÃÂ©lia Jordana,1/16/2026 7:46:15 PM,KY,2,2
CamanÃÂ©,1/16/2026 7:46:15 PM,KY,2,2
Cameo,1/16/2026 7:46:15 PM,KY,13,6
Camera Obscura,1/16/2026 7:46:15 PM,KY,26,5
Camila,1/16/2026 7:46:15 PM,KY,33,7
Camille,1/16/2026 7:46:15 PM,KY,3,2
Camouflage,1/16/2026 7:46:15 PM,KY,1,1
Camper Van Beethoven,1/16/2026 7:46:15 PM,KY,3,3
Cam'Ron / Juelz Santana,1/16/2026 7:46:15 PM,KY,1,1
Cam'Ron / Juelz Santana / Freekey Zeekey / Toya,1/16/2026 7:46:15 PM,KY,1,1
Cam'Ron / Juelz Santana / Un Kasa,1/16/2026 7:46:15 PM,KY,3,2
Cam starring Anggun,1/16/2026 7:46:15 PM,KY,1,1
Can,1/16/2026 7:46:15 PM,KY,2,2
Cancer Bats,1/16/2026 7:46:15 PM,KY,1,1
Candlebox,1/16/2026 7:46:15 PM,KY,3,3
Candy Dulfer,1/16/2026 7:46:15 PM,KY,1,1
Canibus,1/16/2026 7:46:15 PM,KY,1,1
Canned Heat,1/16/2026 7:46:15 PM,KY,3,2
Cannibal Corpse,1/16/2026 7:46:15 PM,KY,1,1
Canteca de macao,1/16/2026 7:46:15 PM,KY,1,1
Caparezza,1/16/2026 7:46:15 PM,KY,3,2
Capital Inicial,1/16/2026 7:46:15 PM,KY,2,2
Capital Lights,1/16/2026 7:46:15 PM,KY,2,2
Capleton,1/16/2026 7:46:15 PM,KY,1,1
Cappadonna featuring Raekwon,1/16/2026 7:46:15 PM,KY,1,1
Captain Hollywood Project,1/16/2026 7:46:15 PM,KY,2,2
Captain Jack,1/16/2026 7:46:15 PM,KY,1,1
Captain Sensible,1/16/2026 7:46:15 PM,KY,4,4
Caravan,1/16/2026 7:46:15 PM,KY,1,1
Carbon Based Lifeforms,1/16/2026 7:46:15 PM,KY,1,1
Carbon Leaf,1/16/2026 7:46:15 PM,KY,1,1
Carcass,1/16/2026 7:46:15 PM,KY,3,2
Cardenales del Exito,1/16/2026 7:46:15 PM,KY,1,1
Cardopusher,1/16/2026 7:46:15 PM,KY,1,1
Career Soldiers,1/16/2026 7:46:15 PM,KY,1,1
Caribou,1/16/2026 7:46:15 PM,KY,7,5
Caribou (formerly Dan Snaith's Manitoba),1/16/2026 7:46:15 PM,KY,7,4
Carla Bruni,1/16/2026 7:46:15 PM,KY,23,9
Carl A. Finlow,1/16/2026 7:46:15 PM,KY,1,1
Carl Butler,1/16/2026 7:46:15 PM,KY,1,1
Carl Dobkins_ Jr.,1/16/2026 7:46:15 PM,KY,2,1
Carl Orff,1/16/2026 7:46:15 PM,KY,1,1
Carlos Baute,1/16/2026 7:46:15 PM,KY,5,2
Carlos Jean,1/16/2026 7:46:15 PM,KY,3,3
Carlos PaiÃÂ£o,1/16/2026 7:46:15 PM,KY,1,1
Carlos Ponce,1/16/2026 7:46:15 PM,KY,2,2
Carlos Varela,1/16/2026 7:46:15 PM,KY,1,1
Carlos Vives,1/16/2026 7:46:15 PM,KY,3,2
Carlos Y JosÃÂ©,1/16/2026 7:46:15 PM,KY,5,3
Carl Perkins,1/16/2026 7:46:15 PM,KY,2,2
Carl Thomas,1/16/2026 7:46:15 PM,KY,2,2
Carlton Livingston_ Shabba Ranks,1/16/2026 7:46:15 PM,KY,1,1
Carmen Linares,1/16/2026 7:46:15 PM,KY,1,1
Carmen Miranda,1/16/2026 7:46:15 PM,KY,1,1
Carnal Forge,1/16/2026 7:46:15 PM,KY,1,1
Caro Emerald,1/16/2026 7:46:15 PM,KY,1,1
Carole King / James Taylor,1/16/2026 7:46:15 PM,KY,1,1
Carolina Chocolate Drops,1/16/2026 7:46:15 PM,KY,2,1
Carolina Liar,1/16/2026 7:46:15 PM,KY,7,5
Carpark North,1/16/2026 7:46:15 PM,KY,3,2
Carpenters,1/16/2026 7:46:15 PM,KY,16,6
Carrie Underwood,1/16/2026 7:46:15 PM,KY,4,3
Carsick Cars,1/16/2026 7:46:15 PM,KY,3,2
Cartel,1/16/2026 7:46:15 PM,KY,1,1
Cartel De Santa,1/16/2026 7:46:15 PM,KY,2,1
Carter Burwell,1/16/2026 7:46:15 PM,KY,5,3
Carter Family,1/16/2026 7:46:15 PM,KY,1,1
Carter USM,1/16/2026 7:46:15 PM,KY,2,2
Cartola,1/16/2026 7:46:15 PM,KY,52,8
Cascada,1/16/2026 7:46:15 PM,KY,7,4
Case / Joe,1/16/2026 7:46:15 PM,KY,1,1
Casey Driessen,1/16/2026 7:46:15 PM,KY,1,1
Casino Mansion,1/16/2026 7:46:15 PM,KY,1,1
Casiotone For The Painfully Alone,1/16/2026 7:46:15 PM,KY,1,1
Cassandra Wilson,1/16/2026 7:46:15 PM,KY,1,1
Cassie,1/16/2026 7:46:15 PM,KY,11,6
Cassie Feat. Diddy & Yung Joc,1/16/2026 7:46:15 PM,KY,3,2
Cass McCombs,1/16/2026 7:46:15 PM,KY,4,4
Cass McCombs feat. Karen Black,1/16/2026 7:46:15 PM,KY,2,1
Castanets,1/16/2026 7:46:15 PM,KY,1,1
Casting Crowns,1/16/2026 7:46:15 PM,KY,5,4
Cast Of Camp Rock,1/16/2026 7:46:15 PM,KY,1,1
Cataract,1/16/2026 7:46:15 PM,KY,1,1
Catch 22,1/16/2026 7:46:15 PM,KY,1,1
Cathedral,1/16/2026 7:46:15 PM,KY,2,2
Catherine Feeny,1/16/2026 7:46:15 PM,KY,3,2
Catherine Wheel,1/16/2026 7:46:15 PM,KY,1,1
Cathy Davey,1/16/2026 7:46:15 PM,KY,1,1
Cat Power,1/16/2026 7:46:15 PM,KY,16,6
Cats In Boots,1/16/2026 7:46:15 PM,KY,1,1
Cats On Fire,1/16/2026 7:46:15 PM,KY,1,1
Cat Stevens,1/16/2026 7:46:15 PM,KY,46,10
Catupecu Machu,1/16/2026 7:46:15 PM,KY,7,4
Cave In,1/16/2026 7:46:15 PM,KY,1,1
Cavo,1/16/2026 7:46:15 PM,KY,1,1
Cazals,1/16/2026 7:46:15 PM,KY,1,1
Cazuza,1/16/2026 7:46:15 PM,KY,2,2
CC Cowboys,1/16/2026 7:46:15 PM,KY,2,1
CCCP - Fedeli Alla Linea,1/16/2026 7:46:15 PM,KY,2,2
C & C Music Factory Feat. Freedom Williams,1/16/2026 7:46:15 PM,KY,1,1
Cece Winans,1/16/2026 7:46:15 PM,KY,2,2
Cedric IM Brooks & The Light of Saba,1/16/2026 7:46:15 PM,KY,1,1
Celia Cruz,1/16/2026 7:46:15 PM,KY,1,1
Celldweller,1/16/2026 7:46:15 PM,KY,3,3
Celso Fonseca,1/16/2026 7:46:15 PM,KY,1,1
Celtas Cortos,1/16/2026 7:46:15 PM,KY,4,4
Celtic Spirit,1/16/2026 7:46:15 PM,KY,1,1
Celtic Woman,1/16/2026 7:46:15 PM,KY,18,7
Cephalic Carnage,1/16/2026 7:46:15 PM,KY,1,1
Cesare Cremonini,1/16/2026 7:46:15 PM,KY,1,1
Cesare Ferioli,1/16/2026 7:46:15 PM,KY,1,1
Cesaria Evora,1/16/2026 7:46:15 PM,KY,1,1
Cex,1/16/2026 7:46:15 PM,KY,1,1
Chad Brock,1/16/2026 7:46:15 PM,KY,1,1
Chairmen Of The Board,1/16/2026 7:46:15 PM,KY,1,1
Chaka Demus & Pliers / Jack Radics / The Taxi Gang,1/16/2026 7:46:15 PM,KY,1,1
Chaka Khan,1/16/2026 7:46:15 PM,KY,2,2
Chaka Khan Chaka Khan,1/16/2026 7:46:15 PM,KY,1,1
Chali 2na,1/16/2026 7:46:15 PM,KY,1,1
Chalino Sanchez,1/16/2026 7:46:15 PM,KY,1,1
Cham,1/16/2026 7:46:15 PM,KY,1,1
Chamillionaire / Natalie Alvarado,1/16/2026 7:46:15 PM,KY,1,1
Chancho En Piedra,1/16/2026 7:46:15 PM,KY,1,1
Charlemagne Palestine,1/16/2026 7:46:15 PM,KY,1,1
Charles Bernstein,1/16/2026 7:46:15 PM,KY,1,1
Charles Wright,1/16/2026 7:46:15 PM,KY,1,1
Charles Wright & The Watts 103rd Street Rhythm Band,1/16/2026 7:46:15 PM,KY,3,3
Charlie Brown Jr,1/16/2026 7:46:15 PM,KY,2,1
Charlie Brown Jr.,1/16/2026 7:46:15 PM,KY,2,2
Charlie Daniels,1/16/2026 7:46:15 PM,KY,2,2
Charlie Hall,1/16/2026 7:46:15 PM,KY,4,3
Charlie Hunter,1/16/2026 7:46:15 PM,KY,1,1
Charlie Louvin,1/16/2026 7:46:15 PM,KY,9,4
Charlie Peacock,1/16/2026 7:46:15 PM,KY,4,3
Charlie Robison,1/16/2026 7:46:15 PM,KY,1,1
Charlie Wilson featuring T-Pain & Jamie Foxx,1/16/2026 7:46:15 PM,KY,1,1
Charlie Winston,1/16/2026 7:46:15 PM,KY,1,1
Charlotte Church,1/16/2026 7:46:15 PM,KY,1,1
Charlotte Gainsbourg,1/16/2026 7:46:15 PM,KY,5,4
Charlotte Sometimes,1/16/2026 7:46:15 PM,KY,1,1
Charly GarcÃÂ­a,1/16/2026 7:46:15 PM,KY,10,3
Charttraxx Karaoke,1/16/2026 7:46:15 PM,KY,44,8
Chasen,1/16/2026 7:46:15 PM,KY,1,1
Chase & Status,1/16/2026 7:46:15 PM,KY,2,2
Chase & Status ft. Plan B,1/16/2026 7:46:15 PM,KY,3,3
Chatham County Line,1/16/2026 7:46:15 PM,KY,1,1
Chavez,1/16/2026 7:46:15 PM,KY,1,1
Cheap Trick,1/16/2026 7:46:15 PM,KY,2,1
Cheech And Chong featuring The Bloaters,1/16/2026 7:46:15 PM,KY,1,1
Cheek,1/16/2026 7:46:15 PM,KY,1,1
Cheikh LÃÂ´,1/16/2026 7:46:15 PM,KY,2,2
Chelsea Grin,1/16/2026 7:46:15 PM,KY,1,1
Chely Wright,1/16/2026 7:46:15 PM,KY,1,1
Chenoa,1/16/2026 7:46:15 PM,KY,1,1
Cher,1/16/2026 7:46:15 PM,KY,6,4
Cherbourg,1/16/2026 7:46:15 PM,KY,1,1
Cherish,1/16/2026 7:46:15 PM,KY,1,1
Cherish Featuring Sean Paul Of YoungBloodZ,1/16/2026 7:46:15 PM,KY,1,1
Cherish featuring Yung Joc,1/16/2026 7:46:15 PM,KY,1,1
Cherry Ghost,1/16/2026 7:46:15 PM,KY,1,1
Cherry Poppin' Daddies,1/16/2026 7:46:15 PM,KY,2,1
Cheryl Cole,1/16/2026 7:46:15 PM,KY,2,1
Chesney Hawkes,1/16/2026 7:46:15 PM,KY,1,1
Che Sudaka,1/16/2026 7:46:15 PM,KY,4,3
Chevelle,1/16/2026 7:46:15 PM,KY,4,2
Chew Lips,1/16/2026 7:46:15 PM,KY,3,2
Chic,1/16/2026 7:46:15 PM,KY,2,1
Chicago,1/16/2026 7:46:15 PM,KY,3,3
Chicane,1/16/2026 7:46:15 PM,KY,4,4
Chicharones,1/16/2026 7:46:15 PM,KY,1,1
Chick Corea Akoustic Band,1/16/2026 7:46:15 PM,KY,2,2
Chick Corea Elektric Band,1/16/2026 7:46:15 PM,KY,1,1
Chick Corea / Gary Burton,1/16/2026 7:46:15 PM,KY,1,1
Chick Corea / John McLaughlin,1/16/2026 7:46:15 PM,KY,5,3
Chick Corea / Origin,1/16/2026 7:46:15 PM,KY,1,1
Chickenfoot,1/16/2026 7:46:15 PM,KY,1,1
Chick Webb & His Orchestra,1/16/2026 7:46:15 PM,KY,1,1
Chico,1/16/2026 7:46:15 PM,KY,1,1
Chico Buarque,1/16/2026 7:46:15 PM,KY,1,1
Chico CÃÂ©sar,1/16/2026 7:46:15 PM,KY,1,1
Chico Cesar,1/16/2026 7:46:15 PM,KY,1,1
Chico Trujillo,1/16/2026 7:46:15 PM,KY,2,1
Chiddy Bang,1/16/2026 7:46:15 PM,KY,15,6
Chihei Hatakeyama,1/16/2026 7:46:15 PM,KY,1,1
Chikita Violenta,1/16/2026 7:46:15 PM,KY,3,2
Children Of Bodom,1/16/2026 7:46:15 PM,KY,5,3
Chi-Lites,1/16/2026 7:46:15 PM,KY,1,1
Chimaira,1/16/2026 7:46:15 PM,KY,2,1
China Crisis,1/16/2026 7:46:15 PM,KY,3,3
Chingy,1/16/2026 7:46:15 PM,KY,1,1
Chingy Featuring Jermaine Dupri,1/16/2026 7:46:15 PM,KY,1,1
Chingy Featuring J/Weav,1/16/2026 7:46:15 PM,KY,1,1
Chiodos,1/16/2026 7:46:15 PM,KY,2,2
Chipmunk,1/16/2026 7:46:15 PM,KY,1,1
Chipmunk Feat. EsmÃÂ©e Denters,1/16/2026 7:46:15 PM,KY,1,1
Chip Taylor_ Carrie Rodriguez,1/16/2026 7:46:15 PM,KY,1,1
Choclair,1/16/2026 7:46:15 PM,KY,1,1
Chocolate Puma,1/16/2026 7:46:15 PM,KY,2,2
Choeur ArmÃÂ©nien de Sofia,1/16/2026 7:46:15 PM,KY,1,1
Choirboys,1/16/2026 7:46:15 PM,KY,2,2
Choir of Young Believers,1/16/2026 7:46:15 PM,KY,1,1
Choking Victim,1/16/2026 7:46:15 PM,KY,2,2
Chordettes,1/16/2026 7:46:15 PM,KY,1,1
Chris Bailey,1/16/2026 7:46:15 PM,KY,1,1
Chris Bathgate,1/16/2026 7:46:15 PM,KY,3,3
Chris Botti,1/16/2026 7:46:15 PM,KY,2,2
Chris Botti featuring Jill Scott,1/16/2026 7:46:15 PM,KY,1,1
Chris Brown,1/16/2026 7:46:15 PM,KY,16,3
Chris Brown featuring Tank,1/16/2026 7:46:15 PM,KY,1,1
Chris Brown featuring T-Pain,1/16/2026 7:46:15 PM,KY,3,3
Chris Brown featuring Trey Songz & Game,1/16/2026 7:46:15 PM,KY,1,1
Chris Brown featuring will.i.am,1/16/2026 7:46:15 PM,KY,2,2
Chris Cagle,1/16/2026 7:46:15 PM,KY,7,4
Chris Clark,1/16/2026 7:46:15 PM,KY,1,1
Chris Classic,1/16/2026 7:46:15 PM,KY,2,2
Chris Cornell,1/16/2026 7:46:15 PM,KY,5,3
Chris De Burgh,1/16/2026 7:46:15 PM,KY,1,1
Chris Garneau,1/16/2026 7:46:15 PM,KY,4,4
Chris Isaak,1/16/2026 7:46:15 PM,KY,9,4
Chris Kenner,1/16/2026 7:46:15 PM,KY,1,1
Chris LeDoux,1/16/2026 7:46:15 PM,KY,2,2
Chris Rea,1/16/2026 7:46:15 PM,KY,5,4
Chris Rock,1/16/2026 7:46:15 PM,KY,1,1
Chris Rodriguez,1/16/2026 7:46:15 PM,KY,1,1
Chris Smither,1/16/2026 7:46:15 PM,KY,1,1
Chris Standring,1/16/2026 7:46:15 PM,KY,1,1
Chris Stills,1/16/2026 7:46:15 PM,KY,2,2
Chris Taylor,1/16/2026 7:46:15 PM,KY,1,1
Chris Thile,1/16/2026 7:46:15 PM,KY,1,1
Christian Scott,1/16/2026 7:46:15 PM,KY,1,1
Christian Smith & John Selway,1/16/2026 7:46:15 PM,KY,1,1
Christina Aguilera,1/16/2026 7:46:15 PM,KY,14,5
Christina Aguilera / Lil' Kim / Mya / Pink,1/16/2026 7:46:15 PM,KY,6,4
Christina Milian,1/16/2026 7:46:15 PM,KY,4,3
Christina Milian / Three 6 Mafia,1/16/2026 7:46:15 PM,KY,1,1
Chris Tomlin,1/16/2026 7:46:15 PM,KY,3,3
